work_id,mp_name,house,state,constituency,district,work_category,work_description,is_sc_st_area,sanctioned_amount,released_amount,recommendation_date,sanction_date,completion_date,status,implementing_agency,vendor,photo_count,is_anomaly,anomaly_type
MPLADS-101063,MP_PUD_2,Lok Sabha,Puducherry,Puducherry PC-2,Puducherry,Community Hall Construction,Upgradation of Community Hall Construction facility in Puducherry,True,6022000,3677207,2023-10-25,2023-11-01,,In Progress,Implementing Agency 16,Vendor Pvt Ltd 51,1,False,
MPLADS-102590,MP_JAM_1,Rajya Sabha,Jammu & Kashmir,Jammu & Kashmir (RS),Srinagar,Anganwadi Center Construction,Providing Anganwadi Center Construction for public use at Srinagar,False,1012000,763445,2024-03-17,2024-05-12,,In Progress,Implementing Agency 49,Vendor Pvt Ltd 69,2,False,
MPLADS-100242,MP_RAJ_5,Lok Sabha,Rajasthan,Rajasthan PC-5,Kota,Community Hall Construction,Upgradation of Community Hall Construction facility in Kota,True,968000,914873,2024-01-03,2024-02-01,2024-05-29,Completed,Implementing Agency 45,Vendor Pvt Ltd 35,6,False,
MPLADS-105213,MP_RAJ_1,Lok Sabha,Rajasthan,Rajasthan PC-1,Jaipur,Anganwadi Center Construction,Installation of Anganwadi Center Construction in ward area Jaipur,False,575000,196341,2024-03-28,2024-04-21,,In Progress,Implementing Agency 56,Vendor Pvt Ltd 118,0,False,
MPLADS-101160,MP_TRI_4,Lok Sabha,Tripura,Tripura PC-4,Dharmanagar,Solar Power Installation,Providing Solar Power Installation for public use at Dharmanagar,False,2835000,2634408,2023-09-11,2023-10-05,2023-12-23,Completed,Implementing Agency 36,Vendor Pvt Ltd 51,2,False,
MPLADS-102870,MP_PUD_5,Rajya Sabha,Puducherry,Puducherry (RS),Karaikal,Street Lighting,Construction of Street Lighting at Karaikal,False,1762000,0,2023-06-19,2023-08-04,,Recommended,Implementing Agency 35,Vendor Pvt Ltd 4,1,False,
MPLADS-103735,MP_DAD_2,Lok Sabha,Dadara & Nagar Havelli,Dadara & Nagar Havelli PC-2,Silvassa,Street Lighting,Providing Street Lighting for public use at Silvassa,False,830000,250215,2024-09-10,2024-10-31,,In Progress,Implementing Agency 4,Vendor Pvt Ltd 85,1,False,
MPLADS-102397,MP_DAD_4,Lok Sabha,Dadara & Nagar Havelli,Dadara & Nagar Havelli PC-4,Silvassa,CCTV Installation,Construction of CCTV Installation at Silvassa,False,1794000,1392023,2024-03-08,2024-04-09,,In Progress,Implementing Agency 5,Vendor Pvt Ltd 58,0,False,
MPLADS-103517,MP_ODI_2,Rajya Sabha,Odisha,Odisha (RS),Bhubaneswar,Drinking Water Supply,Providing Drinking Water Supply for public use at Bhubaneswar,False,1493000,0,2024-08-17,2024-10-04,,Sanctioned,Implementing Agency 52,Vendor Pvt Ltd 88,1,False,
MPLADS-103421,MP_CHH_1,Rajya Sabha,Chhattisgarh,Chhattisgarh (RS),Bhilai,Road Construction/Repair,Upgradation of Road Construction/Repair facility in Bhilai,False,906000,744159,2024-05-01,2024-06-24,,In Progress,Implementing Agency 36,Vendor Pvt Ltd 75,2,False,
MPLADS-102563,MP_AND_2,Rajya Sabha,Andaman & Nicobar Island,Andaman & Nicobar Island (RS),Port Blair,Street Lighting,Construction of Street Lighting at Port Blair,False,449000,414880,2024-06-17,2024-07-01,2024-12-01,Completed,Implementing Agency 25,Vendor Pvt Ltd 119,1,False,
MPLADS-101605,MP_MAD_2,Lok Sabha,Madhya Pradesh,Madhya Pradesh PC-2,Bhopal,Railway Halt Amenities,Construction of Railway Halt Amenities at Bhopal,False,1536000,1445671,2023-12-04,2024-01-03,2024-05-26,Completed,Implementing Agency 30,Vendor Pvt Ltd 65,2,False,
MPLADS-105785,MP_NAG_2,Lok Sabha,Nagaland,Nagaland PC-2,Dimapur,Drinking Water Supply,Repair and renovation of Drinking Water Supply at Dimapur,True,2202000,2039518,2023-10-17,2023-11-09,2024-04-16,Completed,Implementing Agency 52,Vendor Pvt Ltd 28,3,False,
MPLADS-102324,MP_UTT_1,Rajya Sabha,Uttar Pradesh,Uttar Pradesh (RS),Varanasi,Solar Power Installation,Construction of Solar Power Installation at Varanasi,False,1986000,1877312,2023-04-29,2023-06-02,2023-09-24,Completed,Implementing Agency 27,Vendor Pvt Ltd 52,4,False,
MPLADS-102709,MP_HIM_4,Lok Sabha,Himachal Pradesh,Himachal Pradesh PC-4,Shimla,Solar Power Installation,Installation of Solar Power Installation in ward area Shimla,False,1406000,0,2024-05-15,2024-06-23,,Recommended,Implementing Agency 22,Vendor Pvt Ltd 120,2,False,
MPLADS-105265,MP_SIK_2,Lok Sabha,Sikkim,Sikkim PC-2,Namchi,Library/Reading Room,Construction of Library/Reading Room at Namchi,False,455000,0,2024-07-29,2024-08-14,,Sanctioned,Implementing Agency 55,Vendor Pvt Ltd 115,2,False,
MPLADS-101312,MP_HIM_5,Rajya Sabha,Himachal Pradesh,Himachal Pradesh (RS),Manali,Railway Halt Amenities,Providing Railway Halt Amenities for public use at Manali,False,6214000,0,2024-05-29,2024-06-11,,Recommended,Implementing Agency 2,Vendor Pvt Ltd 20,3,False,
MPLADS-103448,MP_JHA_1,Rajya Sabha,Jharkhand,Jharkhand (RS),Ranchi,Sanitation/Toilets,Providing Sanitation/Toilets for public use at Ranchi,True,411000,383226,2023-08-14,2023-09-12,2024-07-27,Completed,Implementing Agency 41,Vendor Pvt Ltd 1,3,False,
MPLADS-103812,MP_ODI_2,Rajya Sabha,Odisha,Odisha (RS),Cuttack,Irrigation Facility,Repair and renovation of Irrigation Facility at Cuttack,False,8223000,6837937,2024-04-20,2024-04-28,,In Progress,Implementing Agency 8,Vendor Pvt Ltd 44,1,False,
MPLADS-105580,MP_KAR_3,Lok Sabha,Karnataka,Karnataka PC-3,Bengaluru,Drinking Water Supply,Upgradation of Drinking Water Supply facility in Bengaluru,False,3834000,3152454,2024-06-27,2024-07-22,,In Progress,Implementing Agency 56,Vendor Pvt Ltd 110,2,False,
MPLADS-102362,MP_HAR_4,Lok Sabha,Haryana,Haryana PC-4,Gurugram,Sanitation/Toilets,Construction of Sanitation/Toilets at Gurugram,False,608000,0,2024-02-07,2024-03-30,,Recommended,Implementing Agency 55,Vendor Pvt Ltd 118,1,False,
MPLADS-101975,MP_AND_4,Rajya Sabha,Andhra Pradesh,Andhra Pradesh (RS),Visakhapatnam,Street Lighting,Repair and renovation of Street Lighting at Visakhapatnam,True,754000,0,2023-08-15,2023-09-21,,Sanctioned,Implementing Agency 37,Vendor Pvt Ltd 25,1,False,
MPLADS-103514,MP_PUD_2,Lok Sabha,Puducherry,Puducherry PC-2,Karaikal,Library/Reading Room,Installation of Library/Reading Room in ward area Karaikal,False,1781000,1651919,2024-01-17,2024-04-19,2024-10-18,Completed,Implementing Agency 29,Vendor Pvt Ltd 80,5,False,
MPLADS-101761,MP_PUD_3,Lok Sabha,Puducherry,Puducherry PC-3,Karaikal,School Infrastructure,Construction of School Infrastructure at Karaikal,False,1065000,805838,2023-11-20,2023-12-30,,In Progress,Implementing Agency 54,Vendor Pvt Ltd 52,1,False,
MPLADS-102739,MP_DAD_3,Rajya Sabha,Dadara & Nagar Havelli,Dadara & Nagar Havelli (RS),Silvassa,Street Lighting,Construction of Street Lighting at Silvassa,False,852000,0,2024-05-21,2024-06-24,,Sanctioned,Implementing Agency 12,Vendor Pvt Ltd 48,2,False,
MPLADS-105587,MP_AND_2,Lok Sabha,Andhra Pradesh,Andhra Pradesh PC-2,Visakhapatnam,Solar Power Installation,Upgradation of Solar Power Installation facility in Visakhapatnam,False,2954000,2494901,2024-02-04,2024-04-02,,In Progress,Implementing Agency 29,Vendor Pvt Ltd 108,1,False,
MPLADS-102472,MP_PUD_2,Lok Sabha,Puducherry,Puducherry PC-2,Puducherry,CCTV Installation,Installation of CCTV Installation in ward area Puducherry,True,1191000,776293,2023-06-15,2023-07-25,,In Progress,Implementing Agency 25,Vendor Pvt Ltd 111,3,False,
MPLADS-104007,MP_HAR_1,Lok Sabha,Haryana,Haryana PC-1,Faridabad,CCTV Installation,Providing CCTV Installation for public use at Faridabad,False,2162000,0,2024-09-09,2024-12-29,,Sanctioned,Implementing Agency 40,Vendor Pvt Ltd 67,2,False,
MPLADS-104718,MP_PUD_4,Lok Sabha,Puducherry,Puducherry PC-4,Karaikal,Drinking Water Supply,Upgradation of Drinking Water Supply facility in Karaikal,False,1956000,1924072,2023-11-01,2023-11-24,2024-04-28,Completed,Implementing Agency 30,Vendor Pvt Ltd 58,3,False,
MPLADS-101493,MP_ARU_2,Rajya Sabha,Arunanchal Pradesh,Arunanchal Pradesh (RS),Tawang,Street Lighting,Repair and renovation of Street Lighting at Tawang,False,1887000,1364441,2024-05-26,2024-06-05,,In Progress,Implementing Agency 29,Vendor Pvt Ltd 55,0,False,
MPLADS-104206,MP_NCT_3,Lok Sabha,NCT of Delhi,NCT of Delhi PC-3,South Delhi,Road Construction/Repair,Providing Road Construction/Repair for public use at South Delhi,False,8751000,8221117,2023-05-20,2023-07-07,2023-10-11,Completed,Implementing Agency 27,Vendor Pvt Ltd 114,1,False,
MPLADS-102158,MP_LAK_1,Rajya Sabha,Lakshadweep,Lakshadweep (RS),Kavaratti,Library/Reading Room,Repair and renovation of Library/Reading Room at Kavaratti,False,686000,677484,2023-10-18,2023-11-23,2024-04-15,Completed,Implementing Agency 29,Vendor Pvt Ltd 83,3,False,
MPLADS-101169,MP_TAM_2,Lok Sabha,Tamil Nadu,Tamil Nadu PC-2,Salem,Library/Reading Room,Providing Library/Reading Room for public use at Salem,False,1003000,386911,2024-04-26,2024-06-14,,In Progress,Implementing Agency 42,Vendor Pvt Ltd 57,1,False,
MPLADS-105415,MP_MIZ_1,Rajya Sabha,Mizoram,Mizoram (RS),Lunglei,Anganwadi Center Construction,Repair and renovation of Anganwadi Center Construction at Lunglei,False,790000,741809,2023-12-31,2024-01-25,,In Progress,Implementing Agency 4,Vendor Pvt Ltd 8,1,False,
MPLADS-100232,MP_LAK_2,Lok Sabha,Lakshadweep,Lakshadweep PC-2,Kavaratti,Anganwadi Center Construction,Installation of Anganwadi Center Construction in ward area Kavaratti,False,1381000,1311292,2023-04-28,2023-05-05,2023-11-27,Completed,Implementing Agency 17,Vendor Pvt Ltd 84,2,False,
MPLADS-100066,MP_PUN_4,Rajya Sabha,Punjab,Punjab (RS),Ludhiana,Health Facility Upgrade,Repair and renovation of Health Facility Upgrade at Ludhiana,True,2593000,2549265,2024-01-02,2024-01-18,2024-05-15,Completed,Implementing Agency 59,Vendor Pvt Ltd 69,1,False,
MPLADS-101603,MP_MIZ_3,Lok Sabha,Mizoram,Mizoram PC-3,Aizawl,Library/Reading Room,Upgradation of Library/Reading Room facility in Aizawl,False,1525000,1208398,2024-07-12,2024-08-30,,In Progress,Implementing Agency 56,Vendor Pvt Ltd 31,2,False,
MPLADS-103283,MP_PUD_5,Rajya Sabha,Puducherry,Puducherry (RS),Puducherry,Drinking Water Supply,Construction of Drinking Water Supply at Puducherry,False,3343000,2539214,2024-03-18,2024-05-02,,In Progress,Implementing Agency 59,Vendor Pvt Ltd 72,0,False,
MPLADS-103596,MP_PUD_2,Lok Sabha,Puducherry,Puducherry PC-2,Karaikal,Sanitation/Toilets,Upgradation of Sanitation/Toilets facility in Karaikal,False,721000,681342,2023-10-02,2023-10-16,2024-03-03,Completed,Implementing Agency 56,Vendor Pvt Ltd 87,1,False,
MPLADS-104632,MP_HIM_4,Lok Sabha,Himachal Pradesh,Himachal Pradesh PC-4,Manali,Solar Power Installation,Installation of Solar Power Installation in ward area Manali,True,1272000,1224900,2023-05-09,2023-05-21,2023-08-28,Completed,Implementing Agency 9,Vendor Pvt Ltd 9,4,False,
MPLADS-100125,MP_ODI_4,Lok Sabha,Odisha,Odisha PC-4,Cuttack,Solar Power Installation,Providing Solar Power Installation for public use at Cuttack,False,1486000,0,2024-05-23,2024-06-08,,Sanctioned,Implementing Agency 3,Vendor Pvt Ltd 5,2,False,
MPLADS-101296,MP_UTT_1,Rajya Sabha,Uttar Pradesh,Uttar Pradesh (RS),Agra,Irrigation Facility,Repair and renovation of Irrigation Facility at Agra,True,1075000,0,2023-12-22,2024-01-19,,Sanctioned,Implementing Agency 4,Vendor Pvt Ltd 12,0,False,
MPLADS-101976,MP_TEL_2,Lok Sabha,Telangana,Telangana PC-2,Hyderabad,Health Facility Upgrade,Construction of Health Facility Upgrade at Hyderabad,False,5452000,5241996,2023-12-18,2024-02-08,2024-07-08,Completed,Implementing Agency 14,Vendor Pvt Ltd 1,2,False,
MPLADS-105416,MP_TEL_4,Lok Sabha,Telangana,Telangana PC-4,Hyderabad,Solar Power Installation,Installation of Solar Power Installation in ward area Hyderabad,False,1309000,0,2024-06-12,2024-06-24,,Sanctioned,Implementing Agency 27,Vendor Pvt Ltd 77,0,False,
MPLADS-105373,MP_HAR_2,Rajya Sabha,Haryana,Haryana (RS),Gurugram,Railway Halt Amenities,Repair and renovation of Railway Halt Amenities at Gurugram,False,8886000,8561132,2023-07-27,2023-08-31,2023-10-17,Completed,Implementing Agency 60,Vendor Pvt Ltd 94,1,False,
MPLADS-102075,MP_RAJ_2,Lok Sabha,Rajasthan,Rajasthan PC-2,Jodhpur,Sanitation/Toilets,Construction of Sanitation/Toilets at Jodhpur,False,429000,425365,2024-02-01,2024-02-17,2024-12-03,Completed,Implementing Agency 28,Vendor Pvt Ltd 20,1,False,
MPLADS-104580,MP_LAK_2,Lok Sabha,Lakshadweep,Lakshadweep PC-2,Kavaratti,Anganwadi Center Construction,Providing Anganwadi Center Construction for public use at Kavaratti,False,452000,0,2023-06-18,2023-07-10,,Recommended,Implementing Agency 37,Vendor Pvt Ltd 100,2,False,
MPLADS-103086,MP_JAM_1,Rajya Sabha,Jammu & Kashmir,Jammu & Kashmir (RS),Srinagar,CCTV Installation,Construction of CCTV Installation at Srinagar,False,1755000,0,2024-02-06,2024-02-18,,Sanctioned,Implementing Agency 19,Vendor Pvt Ltd 11,1,False,
MPLADS-105196,MP_CHA_3,Rajya Sabha,Chandigarh,Chandigarh (RS),Chandigarh,Street Lighting,Construction of Street Lighting at Chandigarh,False,808000,432049,2023-07-01,2023-07-21,,In Progress,Implementing Agency 44,Vendor Pvt Ltd 49,1,False,
MPLADS-103345,MP_MAN_1,Rajya Sabha,Manipur,Manipur (RS),Thoubal,Anganwadi Center Construction,Upgradation of Anganwadi Center Construction facility in Thoubal,False,325000,164005,2023-04-13,2023-05-04,,In Progress,Implementing Agency 27,Vendor Pvt Ltd 81,1,False,
MPLADS-105818,MP_MEG_2,Lok Sabha,Meghalaya,Meghalaya PC-2,Tura,Solar Power Installation,Construction of Solar Power Installation at Tura,True,3127000,2963359,2023-10-11,2023-11-22,2024-05-17,Completed,Implementing Agency 48,Vendor Pvt Ltd 58,3,False,
MPLADS-102797,MP_RAJ_3,Lok Sabha,Rajasthan,Rajasthan PC-3,Udaipur,Sports Infrastructure,Construction of Sports Infrastructure at Udaipur,False,1280000,0,2023-12-22,2024-01-26,,Sanctioned,Implementing Agency 36,Vendor Pvt Ltd 54,0,False,
MPLADS-100918,MP_KER_2,Lok Sabha,Kerala,Kerala PC-2,Kozhikode,Health Facility Upgrade,Installation of Health Facility Upgrade in ward area Kozhikode,False,2477000,0,2023-08-31,2023-09-19,,Recommended,Implementing Agency 24,Vendor Pvt Ltd 22,0,False,
MPLADS-101646,MP_HAR_1,Lok Sabha,Haryana,Haryana PC-1,Faridabad,CCTV Installation,Providing CCTV Installation for public use at Faridabad,False,1193000,0,2023-05-31,2023-08-11,,Sanctioned,Implementing Agency 41,Vendor Pvt Ltd 44,2,False,
MPLADS-105122,MP_MAN_1,Rajya Sabha,Manipur,Manipur (RS),Thoubal,CCTV Installation,Upgradation of CCTV Installation facility in Thoubal,False,2232000,2165590,2023-09-03,2023-10-07,2024-05-08,Completed,Implementing Agency 16,Vendor Pvt Ltd 72,8,False,
MPLADS-105126,MP_TRI_1,Rajya Sabha,Tripura,Tripura (RS),Agartala,CCTV Installation,Construction of CCTV Installation at Agartala,False,1568000,1214452,2024-09-09,2024-11-04,,In Progress,Implementing Agency 2,Vendor Pvt Ltd 43,0,False,
MPLADS-104978,MP_HIM_4,Lok Sabha,Himachal Pradesh,Himachal Pradesh PC-4,Manali,Street Lighting,Construction of Street Lighting at Manali,False,191000,0,2023-08-26,2023-10-27,,Sanctioned,Implementing Agency 38,Vendor Pvt Ltd 1,2,False,
MPLADS-104621,MP_GOA_2,Lok Sabha,Goa,Goa PC-2,South Goa,Road Construction/Repair,Providing Road Construction/Repair for public use at South Goa,False,7214000,0,2023-07-11,2023-08-02,,Recommended,Implementing Agency 27,Vendor Pvt Ltd 64,2,False,
MPLADS-100364,MP_WES_5,Rajya Sabha,West Bengal,West Bengal (RS),Malda,Irrigation Facility,Repair and renovation of Irrigation Facility at Malda,False,8996000,8719016,2024-08-26,2024-09-17,2024-12-30,Completed,Implementing Agency 28,Vendor Pvt Ltd 90,3,False,
MPLADS-103287,MP_NAG_2,Lok Sabha,Nagaland,Nagaland PC-2,Dimapur,Solar Power Installation,Construction of Solar Power Installation at Dimapur,False,1464000,0,2024-01-10,2024-02-21,,Sanctioned,Implementing Agency 58,Vendor Pvt Ltd 95,0,False,
MPLADS-102125,MP_NAG_4,Rajya Sabha,Nagaland,Nagaland (RS),Kohima,Road Construction/Repair,Construction of Road Construction/Repair at Kohima,False,2185000,1434824,2024-01-07,2024-01-30,,In Progress,Implementing Agency 27,Vendor Pvt Ltd 10,1,False,
MPLADS-104123,MP_NAG_1,Lok Sabha,Nagaland,Nagaland PC-1,Dimapur,School Infrastructure,Installation of School Infrastructure in ward area Dimapur,False,1688000,1341057,2023-05-03,2023-05-28,,In Progress,Implementing Agency 2,Vendor Pvt Ltd 82,0,False,
MPLADS-104569,MP_HAR_4,Lok Sabha,Haryana,Haryana PC-4,Gurugram,Drinking Water Supply,Repair and renovation of Drinking Water Supply at Gurugram,False,1968000,0,2023-06-09,2023-08-08,,Recommended,Implementing Agency 10,Vendor Pvt Ltd 110,1,False,
MPLADS-100525,MP_KAR_3,Lok Sabha,Karnataka,Karnataka PC-3,Bengaluru,Irrigation Facility,Construction of Irrigation Facility at Bengaluru,True,3102000,2938965,2023-06-04,2023-07-08,2023-11-14,Completed,Implementing Agency 38,Vendor Pvt Ltd 6,4,False,
MPLADS-104821,MP_MAD_3,Rajya Sabha,Madhya Pradesh,Madhya Pradesh (RS),Bhopal,Community Hall Construction,Providing Community Hall Construction for public use at Bhopal,False,1819000,1687037,2024-06-05,2024-06-29,2025-01-30,Completed,Implementing Agency 15,Vendor Pvt Ltd 24,5,False,
MPLADS-100055,MP_AND_2,Lok Sabha,Andhra Pradesh,Andhra Pradesh PC-2,Vijayawada,Sanitation/Toilets,Upgradation of Sanitation/Toilets facility in Vijayawada,False,1273000,1267374,2024-05-19,2024-05-22,2024-10-09,Completed,Implementing Agency 54,Vendor Pvt Ltd 60,3,False,
MPLADS-100638,MP_RAJ_3,Lok Sabha,Rajasthan,Rajasthan PC-3,Jaipur,Library/Reading Room,Upgradation of Library/Reading Room facility in Jaipur,False,840000,832045,2023-11-08,2023-12-06,2024-06-28,Completed,Implementing Agency 7,Vendor Pvt Ltd 13,4,False,
MPLADS-100302,MP_RAJ_4,Rajya Sabha,Rajasthan,Rajasthan (RS),Kota,Sanitation/Toilets,Providing Sanitation/Toilets for public use at Kota,False,486000,0,2023-07-03,2023-07-26,,Recommended,Implementing Agency 20,Vendor Pvt Ltd 57,1,False,
MPLADS-102766,MP_HAR_4,Lok Sabha,Haryana,Haryana PC-4,Faridabad,Drinking Water Supply,Providing Drinking Water Supply for public use at Faridabad,False,1534000,0,2023-07-30,2023-08-10,,Sanctioned,Implementing Agency 34,Vendor Pvt Ltd 53,1,False,
MPLADS-101276,MP_KER_1,Lok Sabha,Kerala,Kerala PC-1,Kozhikode,Community Hall Construction,Construction of Community Hall Construction at Kozhikode,False,3155000,3070806,2024-05-05,2024-05-19,2024-11-29,Completed,Implementing Agency 9,Vendor Pvt Ltd 90,3,False,
MPLADS-104720,MP_MEG_2,Lok Sabha,Meghalaya,Meghalaya PC-2,Tura,Drinking Water Supply,Providing Drinking Water Supply for public use at Tura,False,2070000,1985561,2023-09-11,2023-10-18,2024-05-11,Completed,Implementing Agency 30,Vendor Pvt Ltd 86,3,False,
MPLADS-102055,MP_NAG_2,Lok Sabha,Nagaland,Nagaland PC-2,Dimapur,Sanitation/Toilets,Providing Sanitation/Toilets for public use at Dimapur,False,295000,198747,2023-11-16,2024-01-22,,In Progress,Implementing Agency 45,Vendor Pvt Ltd 111,1,False,
MPLADS-105145,MP_WES_5,Rajya Sabha,West Bengal,West Bengal (RS),Kolkata,CCTV Installation,Providing CCTV Installation for public use at Kolkata,False,300000,111635,2024-07-13,2024-08-09,,In Progress,Implementing Agency 39,Vendor Pvt Ltd 40,3,False,
MPLADS-104432,MP_JHA_2,Lok Sabha,Jharkhand,Jharkhand PC-2,Jamshedpur,Drinking Water Supply,Construction of Drinking Water Supply at Jamshedpur,False,944000,379171,2023-05-01,2023-06-07,,In Progress,Implementing Agency 42,Vendor Pvt Ltd 76,0,False,
MPLADS-103644,MP_TRI_3,Rajya Sabha,Tripura,Tripura (RS),Dharmanagar,Sports Infrastructure,Construction of Sports Infrastructure at Dharmanagar,False,1115000,1048253,2024-05-13,2024-05-27,2024-09-23,Completed,Implementing Agency 39,Vendor Pvt Ltd 44,3,False,
MPLADS-104143,MP_NCT_2,Lok Sabha,NCT of Delhi,NCT of Delhi PC-2,New Delhi,Solar Power Installation,Upgradation of Solar Power Installation facility in New Delhi,True,2427000,2397373,2024-08-02,2024-09-26,2025-02-19,Completed,Implementing Agency 17,Vendor Pvt Ltd 12,4,False,
MPLADS-102878,MP_UTT_2,Lok Sabha,Uttarakhand,Uttarakhand PC-2,Dehradun,Library/Reading Room,Installation of Library/Reading Room in ward area Dehradun,False,1738000,1689524,2024-03-22,2024-06-19,2024-08-29,Completed,Implementing Agency 20,Vendor Pvt Ltd 99,3,False,
MPLADS-104202,MP_ODI_4,Lok Sabha,Odisha,Odisha PC-4,Cuttack,Sports Infrastructure,Providing Sports Infrastructure for public use at Cuttack,False,3457000,3402303,2023-06-16,2023-08-26,2024-05-29,Completed,Implementing Agency 16,Vendor Pvt Ltd 6,0,False,
MPLADS-102286,MP_LAK_4,Lok Sabha,Lakshadweep,Lakshadweep PC-4,Kavaratti,Road Construction/Repair,Repair and renovation of Road Construction/Repair at Kavaratti,False,5322000,2339937,2023-06-05,2023-06-17,,In Progress,Implementing Agency 54,Vendor Pvt Ltd 18,0,False,
MPLADS-102261,MP_TAM_2,Lok Sabha,Tamil Nadu,Tamil Nadu PC-2,Chennai,School Infrastructure,Construction of School Infrastructure at Chennai,False,847000,0,2024-01-14,2024-02-02,,Sanctioned,Implementing Agency 6,Vendor Pvt Ltd 37,0,False,
