work_id,mp_name,state,district,work_category,sanctioned_amount,released_amount,status,vendor,implementing_agency,iso_score,lof_score,ensemble_score,network_risk_flag,flagged_by_model,risk_level,risk_priority,top_flag_reasons
MPLADS-105192,MP_DEL_1,Delhi,North Delhi,Sanitation/Toilets,290000,277232,Completed,Vendor Pvt Ltd 68,Implementing Agency 59,0.10223229248053006,0.036583960749317114,0.06940812661492358,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-100896,MP_GUJ_4,Gujarat,Surat,Drinking Water Supply,3799000,3539235,Completed,Vendor Pvt Ltd 87,Implementing Agency 32,0.10414068421163507,0.034615891972574635,0.06937828809210485,0,False,Normal,4,"amount_zscore_in_category, days_sanction_to_completion, agency_work_count"
MPLADS-104504,MP_KAR_3,Karnataka,Hubli,CCTV Installation,636000,595548,Completed,Vendor Pvt Ltd 90,Implementing Agency 39,0.10438368141503962,0.03434762007436468,0.06936565074470215,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, release_ratio"
MPLADS-101224,MP_KAR_2,Karnataka,Belagavi,Library/Reading Room,2027000,0,Recommended,Vendor Pvt Ltd 12,Implementing Agency 16,0.10744553881118248,0.031274191082665145,0.06935986494692381,0,False,Normal,4,"release_ratio, days_rec_to_sanction, amount_zscore_in_category"
MPLADS-102273,MP_KER_3,Kerala,Thiruvananthapuram,Solar Power Installation,3093000,2951700,Completed,Vendor Pvt Ltd 9,Implementing Agency 12,0.1216843510100196,0.01701905702914929,0.06935170401958445,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, agency_betweenness"
MPLADS-105716,MP_MAH_4,Maharashtra,Nashik,Sports Infrastructure,744000,698641,Completed,Vendor Pvt Ltd 87,Implementing Agency 31,0.11171001345116144,0.02697577037601394,0.0693428919135877,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, agency_betweenness"
MPLADS-105525,MP_GUJ_1,Gujarat,Surat,Drinking Water Supply,2044000,2026935,Completed,Vendor Pvt Ltd 82,Implementing Agency 18,0.06997969522834006,0.06869239476651992,0.06933604499742999,0,False,Normal,4,"agency_work_count, release_ratio, days_sanction_to_completion"
MPLADS-102412,MP_KER_3,Kerala,Kozhikode,CCTV Installation,225000,215634,Completed,Vendor Pvt Ltd 35,Implementing Agency 12,0.10401959199968192,0.03453374570183483,0.06927666885075837,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, agency_work_count"
MPLADS-101462,MP_GUJ_2,Gujarat,Ahmedabad,Anganwadi Center Construction,1079000,1075221,Completed,Vendor Pvt Ltd 8,Implementing Agency 5,0.11400662953182454,0.024527272972090255,0.06926695125195739,0,False,Normal,4,"days_sanction_to_completion, release_ratio, agency_work_count"
MPLADS-102656,MP_MAH_4,Maharashtra,Nagpur,Road Construction/Repair,4432000,4121162,Completed,Vendor Pvt Ltd 96,Implementing Agency 24,0.09257510763847956,0.045915462776032444,0.06924528520725601,0,False,Normal,4,"days_rec_to_sanction, vendor_degree_centrality, release_ratio"
MPLADS-100263,MP_MAH_4,Maharashtra,Nashik,Drinking Water Supply,2249000,2162871,Completed,Vendor Pvt Ltd 37,Implementing Agency 22,0.10403272219846048,0.03442776134850137,0.06923024177348092,0,False,Normal,4,"days_sanction_to_completion, vendor_work_count, days_rec_to_sanction"
MPLADS-104519,MP_DEL_1,Delhi,North Delhi,Health Facility Upgrade,3446000,3404962,Completed,Vendor Pvt Ltd 103,Implementing Agency 20,0.11052475195813653,0.02784869022139485,0.06918672108976569,0,False,Normal,4,"days_rec_to_sanction, days_sanction_to_completion, release_ratio"
MPLADS-104511,MP_KER_4,Kerala,Kochi,Solar Power Installation,2390000,853636,In Progress,Vendor Pvt Ltd 26,Implementing Agency 9,0.09109501270896127,0.04725319251303925,0.06917410261100027,0,False,Normal,4,"vendor_degree_centrality, days_sanction_to_completion, days_rec_to_sanction"
MPLADS-102929,MP_KER_2,Kerala,Thiruvananthapuram,Health Facility Upgrade,2325000,2171671,Completed,Vendor Pvt Ltd 112,Implementing Agency 55,0.10750088899565423,0.03084439612857739,0.0691726425621158,0,False,Normal,4,"days_sanction_to_completion, agency_work_count, agency_betweenness"
MPLADS-103469,MP_KER_1,Kerala,Kochi,CCTV Installation,367000,280059,In Progress,Vendor Pvt Ltd 62,Implementing Agency 40,0.11092257511646836,0.027401399193626275,0.06916198715504732,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, agency_work_count"
MPLADS-100731,MP_WES_2,West Bengal,Darjeeling,Irrigation Facility,1445000,1433063,Completed,Vendor Pvt Ltd 103,Implementing Agency 22,0.1057847942779325,0.03252098270180443,0.06915288848986846,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, release_ratio"
MPLADS-101358,MP_GUJ_4,Gujarat,Ahmedabad,Road Construction/Repair,8685000,3062029,In Progress,Vendor Pvt Ltd 77,Implementing Agency 40,0.11255511314820645,0.025717072274976667,0.06913609271159156,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, agency_work_count"
MPLADS-102171,MP_MAH_4,Maharashtra,Thane,CCTV Installation,853000,465724,In Progress,Vendor Pvt Ltd 83,Implementing Agency 36,0.07588214588124567,0.06234553004711866,0.06911383796418216,0,False,Normal,4,"days_rec_to_sanction, days_sanction_to_completion, vendor_work_count"
MPLADS-102343,MP_WES_2,West Bengal,Howrah,School Infrastructure,494000,471179,Completed,Vendor Pvt Ltd 46,Implementing Agency 57,0.115430135562621,0.022746539826030993,0.069088337694326,0,False,Normal,4,"amount_zscore_in_category, days_sanction_to_completion, days_rec_to_sanction"
MPLADS-101693,MP_TAM_1,Tamil Nadu,Salem,Irrigation Facility,3995000,3678523,Completed,Vendor Pvt Ltd 74,Implementing Agency 26,0.09994153249159433,0.038214623288677155,0.06907807789013574,0,False,Normal,4,"days_rec_to_sanction, days_sanction_to_completion, release_ratio"
MPLADS-101203,MP_RAJ_1,Rajasthan,Jaipur,Irrigation Facility,6983000,6683296,Completed,Vendor Pvt Ltd 85,Implementing Agency 14,0.11054800146719337,0.02756595036209406,0.06905697591464371,0,False,Normal,4,"agency_betweenness, amount_zscore_in_category, release_ratio"
MPLADS-104736,MP_RAJ_1,Rajasthan,Jaipur,Community Hall Construction,6186000,0,Recommended,Vendor Pvt Ltd 47,Implementing Agency 3,0.10103954031338332,0.03704536456159094,0.06904245243748713,0,False,Normal,4,"release_ratio, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-103424,MP_GUJ_2,Gujarat,Rajkot,School Infrastructure,2932000,2749887,Completed,Vendor Pvt Ltd 107,Implementing Agency 49,0.09245867944445393,0.04559255225241022,0.06902561584843207,0,False,Normal,4,"agency_work_count, agency_betweenness, days_rec_to_sanction"
MPLADS-101512,MP_RAJ_2,Rajasthan,Jodhpur,Library/Reading Room,1971000,1842774,Completed,Vendor Pvt Ltd 109,Implementing Agency 59,0.10325110278041126,0.034702760728132706,0.06897693175427198,0,False,Normal,4,"agency_work_count, amount_zscore_in_category, vendor_work_count"
MPLADS-103087,MP_UTT_1,Uttar Pradesh,Kanpur,Community Hall Construction,4541000,4230764,Completed,Vendor Pvt Ltd 62,Implementing Agency 31,0.09886870844326283,0.039042807872312034,0.06895575815778743,0,False,Normal,4,"agency_betweenness, days_sanction_to_completion, agency_work_count"
MPLADS-105466,MP_MAH_3,Maharashtra,Nagpur,Sanitation/Toilets,1131000,1103670,Completed,Vendor Pvt Ltd 55,Implementing Agency 58,0.05157687867407042,0.08629210439218303,0.06893449153312672,0,False,Normal,4,"agency_betweenness, release_ratio, amount_zscore_in_category"
MPLADS-104681,MP_TAM_1,Tamil Nadu,Chennai,Railway Halt Amenities,4583000,0,Sanctioned,Vendor Pvt Ltd 46,Implementing Agency 49,0.0941442132366636,0.04359234618277268,0.06886827970971814,0,False,Normal,4,"release_ratio, agency_work_count, agency_betweenness"
MPLADS-105154,MP_KAR_2,Karnataka,Belagavi,Health Facility Upgrade,5997000,4999131,In Progress,Vendor Pvt Ltd 7,Implementing Agency 25,0.09043856775412616,0.04722534963227409,0.06883195869320012,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, vendor_work_count"
MPLADS-100471,MP_GUJ_5,Gujarat,Vadodara,Railway Halt Amenities,8730000,0,Sanctioned,Vendor Pvt Ltd 40,Implementing Agency 56,0.10276895863048736,0.034890312816865124,0.06882963572367624,0,False,Normal,4,"release_ratio, amount_zscore_in_category, days_sanction_to_completion"
MPLADS-101409,MP_WES_1,West Bengal,Darjeeling,Community Hall Construction,7267000,6804171,Completed,Vendor Pvt Ltd 56,Implementing Agency 8,0.10696721362122015,0.030654248510606105,0.06881073106591312,0,False,Normal,4,"amount_zscore_in_category, agency_work_count, days_sanction_to_completion"
MPLADS-101641,MP_RAJ_2,Rajasthan,Jaipur,Anganwadi Center Construction,853000,827589,Completed,Vendor Pvt Ltd 21,Implementing Agency 59,0.07886181189997978,0.05874617906943792,0.06880399548470885,0,False,Normal,4,"vendor_degree_centrality, agency_work_count, release_ratio"
MPLADS-105020,MP_KAR_2,Karnataka,Hubli,Drinking Water Supply,3262000,3153038,Completed,Vendor Pvt Ltd 26,Implementing Agency 59,0.0858884043266268,0.0514315423344002,0.06865997333051349,0,False,Normal,4,"vendor_degree_centrality, agency_work_count, release_ratio"
MPLADS-105338,MP_MAH_2,Maharashtra,Aurangabad,Health Facility Upgrade,4819000,4306156,In Progress,Vendor Pvt Ltd 39,Implementing Agency 45,0.08986366022173412,0.0474213413868745,0.06864250080430431,0,False,Normal,4,"vendor_degree_centrality, days_rec_to_sanction, vendor_total_amount"
MPLADS-100850,MP_MAH_4,Maharashtra,Nagpur,Road Construction/Repair,8362000,8056179,Completed,Vendor Pvt Ltd 34,Implementing Agency 29,0.10614739432207194,0.031100818606034836,0.0686241064640534,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, release_ratio"
MPLADS-100970,MP_MAH_4,Maharashtra,Thane,Railway Halt Amenities,8207000,7652053,In Progress,Vendor Pvt Ltd 87,Implementing Agency 30,0.09800915395646563,0.039199680101909926,0.06860441702918778,0,False,Normal,4,"days_rec_to_sanction, amount_zscore_in_category, agency_betweenness"
MPLADS-102950,MP_UTT_1,Uttar Pradesh,Kanpur,Road Construction/Repair,1619000,0,Sanctioned,Vendor Pvt Ltd 14,Implementing Agency 41,0.11294166638614468,0.024263767928237596,0.06860271715719114,0,False,Normal,4,"release_ratio, amount_zscore_in_category, days_rec_to_sanction"
MPLADS-105063,MP_KER_2,Kerala,Kozhikode,Sanitation/Toilets,1353000,1294607,Completed,Vendor Pvt Ltd 54,Implementing Agency 1,0.09488109234058549,0.04227731222582937,0.06857920228320744,0,False,Normal,4,"days_rec_to_sanction, amount_zscore_in_category, agency_betweenness"
MPLADS-102712,MP_WES_2,West Bengal,Malda,Health Facility Upgrade,1444000,1435820,Completed,Vendor Pvt Ltd 48,Implementing Agency 21,0.11458572837803727,0.022564162924678634,0.06857494565135795,0,False,Normal,4,"days_sanction_to_completion, amount_zscore_in_category, release_ratio"
MPLADS-101518,MP_RAJ_1,Rajasthan,Jodhpur,Solar Power Installation,3079000,0,Sanctioned,Vendor Pvt Ltd 12,Implementing Agency 57,0.08822331348844573,0.04892488799344845,0.06857410074094708,0,False,Normal,4,"release_ratio, amount_zscore_in_category, days_sanction_to_completion"
MPLADS-101400,MP_GUJ_5,Gujarat,Rajkot,Health Facility Upgrade,2791000,2588757,Completed,Vendor Pvt Ltd 10,Implementing Agency 57,0.09208019299214723,0.04504897712835144,0.06856458506024933,0,False,Normal,4,"vendor_degree_centrality, days_rec_to_sanction, release_ratio"
MPLADS-100901,MP_GUJ_5,Gujarat,Vadodara,Solar Power Installation,2297000,0,Sanctioned,Vendor Pvt Ltd 50,Implementing Agency 46,0.11684232581867134,0.020260579793347017,0.06855145280600917,0,False,Normal,4,"release_ratio, agency_betweenness, agency_work_count"
MPLADS-103526,MP_KER_3,Kerala,Thiruvananthapuram,Irrigation Facility,4901000,0,Sanctioned,Vendor Pvt Ltd 11,Implementing Agency 40,0.1103103992249518,0.02677400722327632,0.06854220322411406,0,False,Normal,4,"release_ratio, agency_betweenness, days_rec_to_sanction"
MPLADS-100550,MP_MAH_3,Maharashtra,Nagpur,School Infrastructure,1029000,0,Sanctioned,Vendor Pvt Ltd 86,Implementing Agency 12,0.11415271203369984,0.022887558535041635,0.06852013528437073,0,False,Normal,4,"release_ratio, amount_zscore_in_category, agency_betweenness"
MPLADS-102524,MP_KAR_1,Karnataka,Mysuru,Sports Infrastructure,2826000,1491466,In Progress,Vendor Pvt Ltd 113,Implementing Agency 28,0.11464347757990605,0.022347915199963847,0.06849569638993494,0,False,Normal,4,"vendor_work_count, vendor_degree_centrality, days_rec_to_sanction"
MPLADS-103209,MP_BIH_1,Bihar,Bhagalpur,Irrigation Facility,4608000,1622547,In Progress,Vendor Pvt Ltd 51,Implementing Agency 49,0.07386989045870333,0.06307949796184203,0.06847469421027269,0,False,Normal,4,"agency_work_count, agency_betweenness, days_sanction_to_completion"
MPLADS-102103,MP_BIH_2,Bihar,Bhagalpur,Library/Reading Room,1521000,970575,In Progress,Vendor Pvt Ltd 10,Implementing Agency 48,0.08017945251932267,0.05673635279462426,0.06845790265697346,0,False,Normal,4,"vendor_degree_centrality, days_sanction_to_completion, days_rec_to_sanction"
MPLADS-100258,MP_MAH_2,Maharashtra,Aurangabad,Solar Power Installation,2823000,0,Recommended,Vendor Pvt Ltd 68,Implementing Agency 58,0.09721482725722706,0.03966997161645873,0.0684423994368429,0,False,Normal,4,"release_ratio, agency_betweenness, amount_zscore_in_category"
MPLADS-105543,MP_KAR_3,Karnataka,Mysuru,Sports Infrastructure,731000,713720,Completed,Vendor Pvt Ltd 9,Implementing Agency 30,0.09664064102172165,0.04008436475637963,0.06836250288905064,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, release_ratio"
MPLADS-100770,MP_MAH_1,Maharashtra,Nagpur,Sports Infrastructure,2935000,2807189,Completed,Vendor Pvt Ltd 103,Implementing Agency 35,0.07740603739034907,0.05924545057758729,0.06832574398396818,0,False,Normal,4,"days_rec_to_sanction, release_ratio, vendor_total_amount"
MPLADS-102448,MP_UTT_1,Uttar Pradesh,Agra,Road Construction/Repair,1162000,1072591,Completed,Vendor Pvt Ltd 90,Implementing Agency 42,0.09557876175465332,0.04096377631208457,0.06827126903336894,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, release_ratio"
MPLADS-103618,MP_UTT_1,Uttar Pradesh,Varanasi,Anganwadi Center Construction,1586000,0,Sanctioned,Vendor Pvt Ltd 62,Implementing Agency 26,0.09304273182173375,0.04344550457140818,0.06824411819657097,0,False,Normal,4,"release_ratio, amount_zscore_in_category, vendor_total_amount"
MPLADS-103148,MP_TAM_1,Tamil Nadu,Salem,Solar Power Installation,1747000,1679782,Completed,Vendor Pvt Ltd 109,Implementing Agency 5,0.09231474121170644,0.044161701385078474,0.06823822129839245,0,False,Normal,4,"days_rec_to_sanction, release_ratio, vendor_work_count"
MPLADS-105121,MP_BIH_2,Bihar,Gaya,Drinking Water Supply,337000,315662,Completed,Vendor Pvt Ltd 11,Implementing Agency 36,0.0886962152224676,0.04771775440360034,0.06820698481303397,0,False,Normal,4,"amount_zscore_in_category, release_ratio, agency_betweenness"
MPLADS-100956,MP_TAM_1,Tamil Nadu,Salem,Anganwadi Center Construction,684000,0,Recommended,Vendor Pvt Ltd 7,Implementing Agency 10,0.12239494299851347,0.013958105919052596,0.06817652445878303,0,False,Normal,4,"release_ratio, agency_betweenness, vendor_work_count"
MPLADS-104841,MP_TAM_1,Tamil Nadu,Madurai,Health Facility Upgrade,6241000,5812823,Completed,Vendor Pvt Ltd 85,Implementing Agency 16,0.09920367503154481,0.03705452763082957,0.06812910133118719,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, days_sanction_to_completion"
MPLADS-104693,MP_RAJ_2,Rajasthan,Udaipur,Health Facility Upgrade,2605000,1752952,In Progress,Vendor Pvt Ltd 102,Implementing Agency 42,0.07457537372601966,0.06156489294115174,0.0680701333335857,0,False,Normal,4,"vendor_degree_centrality, days_sanction_to_completion, agency_betweenness"
MPLADS-103518,MP_GUJ_5,Gujarat,Vadodara,Railway Halt Amenities,6104000,4075303,In Progress,Vendor Pvt Ltd 32,Implementing Agency 53,0.09269532828340481,0.04334592104569224,0.06802062466454853,0,False,Normal,4,"agency_work_count, days_rec_to_sanction, days_sanction_to_completion"
MPLADS-101562,MP_MAH_1,Maharashtra,Pune,School Infrastructure,808000,663898,In Progress,Vendor Pvt Ltd 42,Implementing Agency 31,0.10093510576759285,0.03508693032551766,0.06801101804655525,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, agency_work_count"
MPLADS-100544,MP_GUJ_1,Gujarat,Ahmedabad,Railway Halt Amenities,5032000,5032000,Completed,Vendor Pvt Ltd 6,Implementing Agency 38,0.08552387817356669,0.050444904543204994,0.06798439135838584,0,False,Normal,4,"vendor_total_amount, release_ratio, days_rec_to_sanction"
MPLADS-102918,MP_KER_1,Kerala,Thiruvananthapuram,Health Facility Upgrade,6341000,5966338,Completed,Vendor Pvt Ltd 114,Implementing Agency 3,0.09866669232259667,0.03729301558865984,0.06797985395562825,0,False,Normal,4,"amount_zscore_in_category, days_sanction_to_completion, vendor_degree_centrality"
MPLADS-104316,MP_GUJ_2,Gujarat,Surat,CCTV Installation,1821000,1696625,Completed,Vendor Pvt Ltd 103,Implementing Agency 1,0.0895196756126749,0.04640649261840571,0.0679630841155403,0,False,Normal,4,"days_rec_to_sanction, agency_betweenness, release_ratio"
MPLADS-100420,MP_KER_1,Kerala,Kochi,Drinking Water Supply,1945000,1843156,Completed,Vendor Pvt Ltd 68,Implementing Agency 55,0.11536485703708342,0.020488742409254006,0.06792679972316872,0,False,Normal,4,"days_sanction_to_completion, agency_work_count, release_ratio"
MPLADS-103092,MP_UTT_1,Uttar Pradesh,Kanpur,Community Hall Construction,5226000,5029812,Completed,Vendor Pvt Ltd 95,Implementing Agency 5,0.09664602509684356,0.03919947008532363,0.06792274759108359,0,False,Normal,4,"days_rec_to_sanction, days_sanction_to_completion, release_ratio"
MPLADS-101261,MP_KAR_1,Karnataka,Hubli,Health Facility Upgrade,5271000,2635500,In Progress,Vendor Pvt Ltd 74,Implementing Agency 11,0.09433249036518468,0.04146685329465506,0.06789967182991988,0,False,Normal,4,"days_rec_to_sanction, amount_zscore_in_category, days_sanction_to_completion"
MPLADS-103908,MP_KER_1,Kerala,Kochi,Railway Halt Amenities,9422000,9396987,Completed,Vendor Pvt Ltd 53,Implementing Agency 8,0.09652384356676603,0.039259232509897386,0.06789153803833171,0,False,Normal,4,"amount_zscore_in_category, release_ratio, agency_work_count"
MPLADS-102751,MP_MAH_3,Maharashtra,Thane,Drinking Water Supply,2877000,0,Sanctioned,Vendor Pvt Ltd 101,Implementing Agency 16,0.08283635890956888,0.052928342071906276,0.06788235049073757,0,False,Normal,4,"release_ratio, vendor_degree_centrality, agency_betweenness"
MPLADS-102928,MP_WES_1,West Bengal,Darjeeling,Drinking Water Supply,4106000,3296867,In Progress,Vendor Pvt Ltd 56,Implementing Agency 35,0.0962092330627477,0.039504411482004655,0.06785682227237617,0,False,Normal,4,"amount_zscore_in_category, days_rec_to_sanction, vendor_work_count"
MPLADS-101718,MP_BIH_2,Bihar,Muzaffarpur,School Infrastructure,522000,357178,In Progress,Vendor Pvt Ltd 86,Implementing Agency 30,0.10112737054815153,0.03457567725326469,0.06785152390070812,0,False,Normal,4,"amount_zscore_in_category, agency_betweenness, agency_work_count"
